ID,Month,Construction,Req_Finish_Fabrics,Fabric_Allowance,Rec_Beam_length(yds),Shrink_allow,act_shrink%,Previous_pdn,Req_grey_fabric,Req_beam_length(yds),Total_pdn_m/c,Rej_and_cut_Piece,Total_pdn_per_order,warp_count,weft_count,epi,ppi
12284-1(A),January,50x50/140x70,3500,8.1,1749.76,9.1,16.44568398,1462,3808.487486,3831.158751,1462.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,2285.624,9.1,24.22200677,1520,3808.487486,3831.158751,1732.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,2405.92,9.1,13.00625125,2093,3808.487486,3831.158751,2093.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,2023.16,9.1,13.25451274,1755,3808.487486,3831.158751,1755.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,2263.752,9.1,14.96418336,1925,3808.487486,3831.158751,1925.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,2405.92,9.1,11.09430072,2139,3808.487486,3831.158751,2139.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,2389.516,9.1,13.79007297,2060,3808.487486,3831.158751,2060.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,2296.56,9.1,14.69850559,1959,3808.487486,3831.158751,1959.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,2296.56,9.1,12.3907061,2012,3808.487486,3831.158751,2012.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,1531.04,9.1,13.78409447,1236,3808.487486,3831.158751,1320.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,2405.92,9.1,11.21899315,2136,3808.487486,3831.158751,2136.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,2405.92,9.1,12.13340427,2114,3808.487486,3831.158751,2114.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,2396.0776,9.1,13.02451974,2084,3808.487486,3831.158751,2084.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,2274.688,9.1,14.36188172,1948,3808.487486,3831.158751,1948.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,1531.04,9.1,10.06113491,1377,3808.487486,3831.158751,1377.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,1613.06,9.1,68.01110932,516,3808.487486,3831.158751,516.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,0.0,9.1,na,192,3808.487486,3831.158751,192.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,0.0,9.1,na,460,3808.487486,3831.158751,572.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,2405.92,9.1,14.00379065,1842,3808.487486,3831.158751,2069.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,2198.136,9.1,13.33566258,1905,3808.487486,3831.158751,1905.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,2252.816,9.1,13.79677701,1942,3808.487486,3831.158751,1942.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,2263.752,9.1,15.22923006,1919,3808.487486,3831.158751,1919.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,2405.92,9.1,13.54658509,2080,3808.487486,3831.158751,2080.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,2287.8112,9.1,13.76036624,1973,3808.487486,3831.158751,1973.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,2121.584,9.1,11.00988695,1888,3808.487486,3831.158751,1888.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,2252.816,9.1,17.88055483,1850,3808.487486,3831.158751,1850.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,2427.792,9.1,17.24991268,2009,3808.487486,3831.158751,2009.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,1820.844,9.1,9.712199398,1644,3808.487486,3831.158751,1644.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,546.8,9.1,13.49670812,473,3808.487486,3831.158751,473.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,2405.92,9.1,13.67127752,2077,3808.487486,3831.158751,2077.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,2405.92,9.1,15.45853561,2034,3808.487486,3831.158751,2034.0,0,0,50,50,140,70
12284-1(A),January,50x50/140x70,3500,8.1,69146.1408,9.1,14.1427138,TOTAL,3808.487486,3831.158751,59367.0,1043,61001,50,50,140,70
12285-4,January,40x40/130x80,1300,11.5,1651.336,14.0,15.5835033,1394,1468.926554,1561.863691,1394.0,0,0,40,40,130,80
12285-4,January,40x40/130x80,1300,11.5,1651.336,14.0,na,,1468.926554,1561.863691,,0,0,40,40,130,80
12285-4,January,40x40/130x80,1300,11.5,1651.336,14.0,15.5835033,TOTAL,1468.926554,1561.863691,1394.0,0,1326,40,40,130,80
12286-2,January,40x40/120x70,6750,7.0,2187.2,11.0,17.65727871,1801,7258.064516,7457.140334,1801.0,0,0,40,40,120,70
12320-1,January,40x40/120x70,2600,19.0,2750.404,11.0,15.24881436,2331,3209.876543,3297.917756,2331.0,0,0,40,40,120,70
12320-1(A),January,40x40/120x70,1240,13.5,1580.252,11.5,12.03934562,1390,1433.526012,1481.166243,1390.0,0,0,40,40,120,70
12320-1(A),January,40x40/120x70,1240,13.5,3171.44,11.5,16.78858815,2639,1433.526012,1481.166243,2639.0,0,0,40,40,120,70
12320-1(A),January,40x40/120x70,1240,13.5,678.032,11.5,48.08504613,352,1433.526012,1481.166243,352.0,0,0,40,40,120,70
12320-1(A),January,40x40/120x70,1240,13.5,842.072,11.5,19.36556494,679,1433.526012,1481.166243,679.0,0,0,40,40,120,70
12320-1(A),January,40x40/120x70,1240,13.5,0.0,11.5,na,289,1433.526012,1481.166243,289.0,0,0,40,40,120,70
12320-1(A),January,40x40/120x70,1240,13.5,2110.648,11.5,18.74533319,1715,1433.526012,1481.166243,1715.0,0,0,40,40,120,70
12320-1(A),January,40x40/120x70,1240,13.5,13320.048,11.5,15.94624884,TOTAL,1433.526012,1481.166243,11196.0,203,10997,40,40,120,70
12301-1,January,40x40/130x90,2000,8.5,2515.28,14.5,80.95639452,479,2185.79235,2337.675823,479.0,0,0,40,40,130,90
12301-1(A),January,40x40/130x90,264,20.0,0.0,14.5,na,1515,330.0,352.9306074,1515.0,0,0,40,40,130,90
12301-1(A),January,40x40/130x90,264,20.0,360.888,14.5,17.98009355,296,330.0,352.9306074,296.0,0,0,40,40,130,90
12301-1(A),January,40x40/130x90,264,20.0,2876.168,14.5,20.38017251,TOTAL,330.0,352.9306074,2290.0,73,2290,40,40,130,90
12305-1,January,40x40/130x80,1550,10.5,1995.82,14.0,17.32721388,1650,1731.843575,1841.415142,1650.0,0,0,40,40,130,80
12305-1(A),January,40x40/130x80,356,19.0,481.184,14.5,20.8203099,381,439.5061728,470.0460017,381.0,0,0,40,40,130,80
12305-1(A),January,40x40/130x80,356,19.0,2477.004,14.5,18.00578441,TOTAL,439.5061728,470.0460017,2031.0,49,2052,40,40,130,80
12307-3,January,40x40/110x90,72100,7.0,1640.4,14.5,15.81321629,1381,77526.88172,82913.96805,1381.0,0,0,40,40,110,90
12307-2,January,40x40/110x90,49000,7.0,1421.68,14.5,15.17078386,1206,52688.17204,56349.29868,1206.0,0,0,40,40,110,90
12324-2,January,40x40/110x90,47800,7.0,2132.52,14.5,16.01485566,1791,51397.84946,54969.31585,1791.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2167.5152,14.5,16.40197033,1812,67526.88172,72219.10116,1812.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2187.2,14.5,17.24579371,1810,67526.88172,72219.10116,1810.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,1640.4,14.5,16.48378444,1370,67526.88172,72219.10116,1370.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2187.2,14.5,13.17666423,1899,67526.88172,72219.10116,1899.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2130.3328,14.5,17.05521316,1767,67526.88172,72219.10116,1767.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,1640.4,14.5,16.48378444,1370,67526.88172,72219.10116,1370.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,1804.44,14.5,16.76087872,1502,67526.88172,72219.10116,1502.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2023.16,14.5,14.9350521,1721,67526.88172,72219.10116,1721.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2296.56,14.5,9.647472742,2075,67526.88172,72219.10116,2075.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2296.56,14.5,17.22402202,1901,67526.88172,72219.10116,1901.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2034.096,14.5,15.58903808,1717,67526.88172,72219.10116,1717.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2132.52,14.5,14.6549622,1820,67526.88172,72219.10116,1820.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2296.56,14.5,15.52582994,1940,67526.88172,72219.10116,1940.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2023.16,14.5,14.73734158,1725,67526.88172,72219.10116,1725.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2187.2,14.5,14.73116313,1865,67526.88172,72219.10116,1865.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,1421.68,14.5,15.80383771,1197,67526.88172,72219.10116,1197.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2515.28,14.5,17.46445724,2076,67526.88172,72219.10116,2076.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,1804.44,14.5,16.81629758,1501,67526.88172,72219.10116,1501.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2597.3,14.5,16.25919224,2175,67526.88172,72219.10116,2175.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2187.2,14.5,14.41111924,1872,67526.88172,72219.10116,1872.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2548.088,14.5,14.60263539,2176,67526.88172,72219.10116,2176.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2187.2,14.5,14.4568398,1871,67526.88172,72219.10116,1871.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2187.2,14.5,14.18251646,1877,67526.88172,72219.10116,1877.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2170.796,14.5,15.88339024,1826,67526.88172,72219.10116,1826.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2187.2,14.5,14.41111924,1872,67526.88172,72219.10116,1872.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,1367.0,14.5,18.14191661,1119,67526.88172,72219.10116,1119.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2187.2,14.5,13.67959034,1888,67526.88172,72219.10116,1888.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2351.24,14.5,15.83164628,1979,67526.88172,72219.10116,1979.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2034.096,14.5,14.21250521,1745,67526.88172,72219.10116,1745.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2340.304,14.5,16.72022096,1949,67526.88172,72219.10116,1949.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2526.216,14.5,15.28832056,2140,67526.88172,72219.10116,2140.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2187.2,14.5,14.8683248,1862,67526.88172,72219.10116,1862.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2116.116,14.5,19.47511384,1704,67526.88172,72219.10116,1704.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2515.28,14.5,13.44899971,2177,67526.88172,72219.10116,2177.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2296.56,14.5,14.78559236,1957,67526.88172,72219.10116,1957.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,1640.4,14.5,13.13094367,1425,67526.88172,72219.10116,1425.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2023.16,14.5,14.34192056,1733,67526.88172,72219.10116,1733.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2143.456,14.5,16.7699267,1784,67526.88172,72219.10116,1784.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2132.52,14.5,14.6549622,1820,67526.88172,72219.10116,1820.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2296.56,14.5,13.74055109,1981,67526.88172,72219.10116,1981.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2515.28,14.5,14.44292484,2152,67526.88172,72219.10116,2152.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2296.56,14.5,18.18197652,1879,67526.88172,72219.10116,1879.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2127.052,14.5,14.48257965,1819,67526.88172,72219.10116,1819.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2099.712,14.5,16.32185747,1757,67526.88172,72219.10116,1757.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2187.2,14.5,16.46854426,1827,67526.88172,72219.10116,1827.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2405.92,14.5,18.94992352,1950,67526.88172,72219.10116,1950.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2187.2,14.5,15.73701536,1843,67526.88172,72219.10116,1843.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2023.16,14.5,18.09842029,1657,67526.88172,72219.10116,1657.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2077.84,14.5,16.16293844,1742,67526.88172,72219.10116,1742.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2187.2,14.5,18.34308705,1786,67526.88172,72219.10116,1786.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2296.56,14.5,17.57236911,1893,67526.88172,72219.10116,1893.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2023.16,14.5,12.66138121,1767,67526.88172,72219.10116,1767.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2187.2,14.5,15.41697147,1850,67526.88172,72219.10116,1850.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2241.88,14.5,18.05984263,1837,67526.88172,72219.10116,1837.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2187.2,14.5,19.1203365,1769,67526.88172,72219.10116,1769.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2187.2,14.5,18.06876372,1792,67526.88172,72219.10116,1792.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2077.84,14.5,15.68166943,1752,67526.88172,72219.10116,1752.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,3040.208,14.5,15.20317031,2578,67526.88172,72219.10116,2578.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2187.2,14.5,16.33138259,1830,67526.88172,72219.10116,1830.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2296.56,14.5,17.04984847,1905,67526.88172,72219.10116,1905.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2187.2,14.5,39.60314557,1182,67526.88172,72219.10116,1321.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2132.52,14.5,13.95156904,1835,67526.88172,72219.10116,1835.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,0.0,14.5,na,2087,67526.88172,72219.10116,2087.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2405.92,14.5,18.24333311,1967,67526.88172,72219.10116,1967.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2110.648,14.5,33.66965974,1228,67526.88172,72219.10116,1400.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2176.264,14.5,17.15159558,1803,67526.88172,72219.10116,1803.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2515.28,14.5,95.70624344,108,67526.88172,72219.10116,108.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,3155.036,14.5,19.20852884,2549,67526.88172,72219.10116,2549.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2187.2,14.5,14.54828091,1869,67526.88172,72219.10116,1869.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2296.56,14.5,18.09488975,1881,67526.88172,72219.10116,1881.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2187.2,14.5,15.46269203,1849,67526.88172,72219.10116,1849.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2318.432,14.5,29.95265766,1444,67526.88172,72219.10116,1624.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2318.432,14.5,35.55989565,1326,67526.88172,72219.10116,1494.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2137.988,14.5,14.92000891,1819,67526.88172,72219.10116,1819.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2187.2,14.5,16.74286759,1821,67526.88172,72219.10116,1821.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2099.712,14.5,18.70313643,1707,67526.88172,72219.10116,1707.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2575.428,14.5,17.60592802,2122,67526.88172,72219.10116,2122.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,1492.764,14.5,32.20629651,852,67526.88172,72219.10116,1012.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2132.52,14.5,16.5775702,1779,67526.88172,72219.10116,1779.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2296.56,14.5,16.26606751,1923,67526.88172,72219.10116,1923.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2132.52,14.5,18.50017819,1738,67526.88172,72219.10116,1738.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2187.2,14.5,15.87417703,1840,67526.88172,72219.10116,1840.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2187.2,14.5,16.10277981,1835,67526.88172,72219.10116,1835.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,393.696,14.5,27.60911973,285,67526.88172,72219.10116,285.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2187.2,14.5,17.65727871,1801,67526.88172,72219.10116,1801.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,1804.44,14.5,18.97763295,1462,67526.88172,72219.10116,1462.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,3280.8,14.5,18.76981224,2496,67526.88172,72219.10116,2665.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2373.112,14.5,15.17467359,2013,67526.88172,72219.10116,2013.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2132.52,14.5,17.37474912,1762,67526.88172,72219.10116,1762.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,1356.064,14.5,19.10411308,926,67526.88172,72219.10116,1097.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2077.84,14.5,17.55861857,1713,67526.88172,72219.10116,1713.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2187.2,14.5,17.10863204,1813,67526.88172,72219.10116,1813.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2176.264,14.5,17.56514835,1794,67526.88172,72219.10116,1794.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2132.52,14.5,16.81203459,1774,67526.88172,72219.10116,1774.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2165.328,14.5,16.64080453,1805,67526.88172,72219.10116,1805.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2094.244,14.5,49.24182664,899,67526.88172,72219.10116,1063.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2187.2,14.5,17.52011704,1804,67526.88172,72219.10116,1804.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2569.96,14.5,18.59795483,2092,67526.88172,72219.10116,2092.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,3171.44,14.5,12.94175516,2761,67526.88172,72219.10116,2761.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2132.52,14.5,9.731210024,1925,67526.88172,72219.10116,1925.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2209.072,14.5,14.94165876,1879,67526.88172,72219.10116,1879.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2176.264,14.5,32.31519705,1335,67526.88172,72219.10116,1473.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2165.328,14.5,15.71715694,1685,67526.88172,72219.10116,1825.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2176.264,14.5,14.8081299,1854,67526.88172,72219.10116,1854.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2296.56,14.5,12.04235901,2020,67526.88172,72219.10116,2020.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2077.84,14.5,15.72979633,1751,67526.88172,72219.10116,1751.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2143.456,14.5,17.18980935,1775,67526.88172,72219.10116,1775.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2121.584,14.5,16.47749983,1772,67526.88172,72219.10116,1772.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2515.28,14.5,14.8802519,2141,67526.88172,72219.10116,2141.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2132.52,14.5,16.76514171,1775,67526.88172,72219.10116,1775.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,3247.992,14.5,13.82367937,2799,67526.88172,72219.10116,2799.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2176.264,14.5,15.72713605,1834,67526.88172,72219.10116,1834.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2121.584,14.5,15.72334633,1788,67526.88172,72219.10116,1788.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2460.6,14.5,26.88775096,1632,67526.88172,72219.10116,1799.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2624.64,14.5,37.78194343,1481,67526.88172,72219.10116,1633.0,0,0,40,40,110,90
12324-3,January,40x40/110x90,62800,7.0,2296.56,14.5,10.82314418,2048,67526.88172,72219.10116,2048.0,0,0,40,40,110,90
