ID,Month,Construction,Req_Finish_Fabrics,Fabric_Allowance,Rec_Beam_length(yds),Shrink_allow,act_shrink%,Previous_pdn,Req_grey_fabric,Req_beam_length(yds),Total_pdn_m/c,Rej_and_cut_Piece,Total_pdn_per_order,warp_count,weft_count,epi,ppi
13167-1,July,30x30/110x62,25100,8.0,3745.58,10.0,18.41049984,3056,27282.6087,27719.4675,3056.0,0,0,30,30,110,62
13167-1,July,30x30/110x62,25100,8.0,3838.536,10.0,18.06772165,3145,27282.6087,27719.4675,3145.0,0,0,30,30,110,62
13167-1,July,30x30/110x62,25100,8.0,3849.472,10.0,17.52115615,3175,27282.6087,27719.4675,3175.0,0,0,30,30,110,62
13167-1,July,30x30/110x62,25100,8.0,3811.196,10.0,19.02804264,3086,27282.6087,27719.4675,3086.0,0,0,30,30,110,62
13167-1,July,30x30/110x62,25100,8.0,3849.472,10.0,19.41752012,3102,27282.6087,27719.4675,3102.0,0,0,30,30,110,62
13167-1,July,30x30/110x62,25100,8.0,3789.324,10.0,18.74540155,3079,27282.6087,27719.4675,3079.0,0,0,30,30,110,62
13167-1,July,30x30/110x62,25100,8.0,3816.664,10.0,17.57199481,3146,27282.6087,27719.4675,3146.0,0,0,30,30,110,62
13167-1,July,30x30/110x62,25100,8.0,3608.88,10.0,19.08847066,2920,27282.6087,27719.4675,2920.0,0,0,30,30,110,62
13167-1,July,30x30/110x62,25100,8.0,30309.124,10.0,18.47669368,TOTAL,27282.6087,27719.4675,24709.0,505,26463,30,30,110,62
13168-1(A),July,50x50/140x80,640,12.5,820.2,15.2,14.53304072,701,731.4285714,788.7103993,701.0,0,0,50,50,140,80
13168-1(A),July,50x50/140x80,640,12.5,820.2,15.2,na,,731.4285714,788.7103993,,0,0,50,50,140,80
13168-1(A),July,50x50/140x80,640,12.5,820.2,15.2,14.53304072,TOTAL,731.4285714,788.7103993,701.0,0,703,50,50,140,80
13169-6,July,40x40/130x90,1000,13.3,1367.0,15.7,18.72713972,1111,1153.402537,1251.108073,1111.0,0,0,40,40,130,90
13169-6,July,40x40/130x90,1000,13.3,1367.0,15.7,na,,1153.402537,1251.108073,,0,0,40,40,130,90
13169-6,July,40x40/130x90,1000,13.3,1367.0,15.7,18.72713972,TOTAL,1153.402537,1251.108073,1111.0,16,1150,40,40,130,90
13169-7,July,40x40/130x90,1100,8.3,1421.68,17.5,19.18012492,1149,1199.563795,1329.569057,1149.0,0,0,40,40,130,90
13169-7,July,40x40/130x90,1100,8.3,1421.68,17.5,na,,1199.563795,1329.569057,,0,0,40,40,130,90
13169-7,July,40x40/130x90,1100,8.3,1421.68,17.5,19.18012492,TOTAL,1199.563795,1329.569057,1149.0,8,1197,40,40,130,90
13169-8,July,40x40/130x90,1000,13.3,1362.6256,17.2,18.53961939,1110,1153.402537,1273.773074,1110.0,0,0,40,40,130,90
13169-8,July,40x40/130x90,1000,13.3,1362.6256,17.2,na,,1153.402537,1273.773074,,0,0,40,40,130,90
13169-8,July,40x40/130x90,1000,13.3,1362.6256,17.2,18.53961939,TOTAL,1153.402537,1273.773074,1110.0,17,1144,40,40,130,90
13169-9,July,50x50/120x100,1000,13.0,1339.66,16.2,13.85874028,1154,1149.425287,1254.233011,1154.0,0,0,50,50,120,100
13169-9,July,50x50/120x100,1000,13.0,1339.66,16.2,na,,1149.425287,1254.233011,,0,0,50,50,120,100
13169-9,July,50x50/120x100,1000,13.0,1339.66,16.2,13.85874028,TOTAL,1149.425287,1254.233011,1154.0,15,1154,50,50,120,100
13169-11,July,60x60/160x90,1100,8.5,1364.8128,14.1,18.37708439,1114,1202.185792,1279.73464,1114.0,0,0,60,60,160,90
13169-11,July,60x60/160x90,1100,8.5,1364.8128,14.1,na,,1202.185792,1279.73464,,0,0,60,60,160,90
13169-11,July,60x60/160x90,1100,8.5,1364.8128,14.1,18.37708439,TOTAL,1202.185792,1279.73464,1114.0,32,1154,60,60,160,90
13169-13(A,July,40x40/120x100,228,17.0,295.272,19.0,19.05768241,239,274.6987952,310.1081886,239.0,0,0,40,40,120,100
13169-13(A,July,40x40/120x100,228,17.0,295.272,19.0,na,,274.6987952,310.1081886,,0,0,40,40,120,100
13169-13(A,July,40x40/120x100,228,17.0,295.272,19.0,19.05768241,TOTAL,274.6987952,310.1081886,239.0,3,242,40,40,120,100
13172-1,July,40x40/120x80,6750,7.0,2187.2,12.5,16.60570593,1824,7258.064516,7584.977026,1824.0,0,0,40,40,120,80
13172-1(A),July,40x40/120x80,210,19.0,393.696,40.8,18.21100545,322,259.2592593,400.45532,322.0,0,0,40,40,120,80
13172-1(A),July,40x40/120x80,210,19.0,1979.416,40.8,16.28844063,1657,259.2592593,400.45532,1657.0,0,0,40,40,120,80
13172-1(A),July,40x40/120x80,210,19.0,2077.84,40.8,13.37157818,1800,259.2592593,400.45532,1800.0,0,0,40,40,120,80
13172-1(A),July,40x40/120x80,210,19.0,2077.84,40.8,16.35544604,1738,259.2592593,400.45532,1738.0,0,0,40,40,120,80
13172-1(A),July,40x40/120x80,210,19.0,8715.992,40.8,15.77550783,TOTAL,259.2592593,400.45532,7341.0,29,7503,40,40,120,80
13175-1,July,40x40/110x70,6330,7.0,3280.8,10.0,15.17312851,2783,6806.451613,6915.43893,2783.0,0,0,40,40,110,70
13175-1,July,40x40/110x70,6330,7.0,1192.024,10.0,18.20634484,975,6806.451613,6915.43893,975.0,0,0,40,40,110,70
13175-1,July,40x40/110x70,6330,7.0,3138.632,10.0,26.78338843,2150,6806.451613,6915.43893,2298.0,0,0,40,40,110,70
13175-1,July,40x40/110x70,6330,7.0,7611.456,10.0,20.43572215,TOTAL,6806.451613,6915.43893,6056.0,62,5857,40,40,110,70
13176-2,July,40x40/110x70,6706,7.0,2788.68,10.0,13.65090294,2408,7210.752688,7326.213818,2408.0,0,0,40,40,110,70
13176-2,July,40x40/110x70,6706,7.0,2203.604,10.0,16.27352283,1845,7210.752688,7326.213818,1845.0,0,0,40,40,110,70
13176-2,July,40x40/110x70,6706,7.0,0.0,10.0,na,233,7210.752688,7326.213818,233.0,0,0,40,40,110,70
13176-2,July,40x40/110x70,6706,7.0,3062.08,10.0,21.58924653,2401,7210.752688,7326.213818,2401.0,0,0,40,40,110,70
13176-2,July,40x40/110x70,6706,7.0,8054.364,10.0,14.49355902,TOTAL,7210.752688,7326.213818,6887.0,67,7146,40,40,110,70
13176-3,July,40x40/110x70,6706,7.0,2203.604,10.2,18.54253305,1795,7210.752688,7342.530553,1795.0,0,0,40,40,110,70
13176-3,July,40x40/110x70,6706,7.0,1476.36,10.2,15.6032404,1246,7210.752688,7342.530553,1246.0,0,0,40,40,110,70
13176-3,July,40x40/110x70,6706,7.0,2154.392,10.2,16.49616226,1799,7210.752688,7342.530553,1799.0,0,0,40,40,110,70
13176-3,July,40x40/110x70,6706,7.0,2241.88,10.2,17.47997217,1850,7210.752688,7342.530553,1850.0,0,0,40,40,110,70
13176-3,July,40x40/110x70,6706,7.0,8076.236,10.2,17.16438202,TOTAL,7210.752688,7342.530553,6690.0,23,7058,40,40,110,70
13176-4,July,40x40/110x70,413,13.0,513.992,16.5,18.09211038,421,474.7126437,519.8593052,421.0,0,0,40,40,110,70
13176-4,July,40x40/110x70,413,13.0,513.992,16.5,na,,474.7126437,519.8593052,,0,0,40,40,110,70
13176-4,July,40x40/110x70,413,13.0,513.992,16.5,18.09211038,TOTAL,474.7126437,519.8593052,421.0,26,432,40,40,110,70
13178-1,July,40x40/120x80,5588,7.0,2296.56,12.5,17.87717281,1886,6008.602151,6279.237277,1886.0,0,0,40,40,120,80
13178-1,July,40x40/120x80,5588,7.0,2351.24,12.5,18.17083752,1924,6008.602151,6279.237277,1924.0,0,0,40,40,120,80
13178-1,July,40x40/120x80,5588,7.0,2296.56,12.5,16.6144146,1915,6008.602151,6279.237277,1915.0,0,0,40,40,120,80
13178-1,July,40x40/120x80,5588,7.0,6944.36,12.5,17.55899752,TOTAL,6008.602151,6279.237277,5725.0,110,6026,40,40,120,80
13178-2,July,40x40/120x80,2956,7.0,3652.624,12.5,14.992619,3105,3178.494624,3321.658087,3105.0,0,0,40,40,120,80
13178-2,July,40x40/120x80,2956,7.0,3652.624,12.5,na,,3178.494624,3321.658087,,22,0,40,40,120,80
13178-2,July,40x40/120x80,2956,7.0,3652.624,12.5,14.992619,TOTAL,3178.494624,3321.658087,3105.0,12,3154,40,40,120,80
13178-3,July,40x40/120x80,2780,7.0,3406.564,12.5,15.5454,2877,2989.247312,3123.886834,2877.0,0,0,40,40,120,80
13178-3,July,40x40/120x80,2780,7.0,3406.564,12.5,na,,2989.247312,3123.886834,,0,0,40,40,120,80
13178-3,July,40x40/120x80,2780,7.0,3406.564,12.5,15.5454,TOTAL,2989.247312,3123.886834,2877.0,83,2907,40,40,120,80
13179-1,July,20x20/82x64,1410,10.0,1891.928,17.5,19.34153942,1526,1566.666667,1736.457479,1526.0,0,0,20,20,82,64
13179-1,July,20x20/82x64,1410,10.0,1891.928,17.5,na,,1566.666667,1736.457479,,0,0,20,20,82,64
13179-1,July,20x20/82x64,1410,10.0,1891.928,17.5,19.34153942,TOTAL,1566.666667,1736.457479,1526.0,51,1584,20,20,82,64
13179-2,July,20x20/82x64,1339,10.2,1793.504,17.5,18.0932967,1469,1491.091314,1652.691488,1469.0,0,0,20,20,82,64
13179-2,July,20x20/82x64,1339,10.2,1793.504,17.5,na,,1491.091314,1652.691488,,0,0,20,20,82,64
13179-2,July,20x20/82x64,1339,10.2,1793.504,17.5,18.0932967,TOTAL,1491.091314,1652.691488,1469.0,22,1485,20,20,82,64
13180-1,July,30+20/2x30/100x60,3357,7.3,4166.616,12.0,21.32704334,3278,3621.359223,3762.967205,3278.0,0,0,double,30,100,60
13180-1,July,30+20/2x30/100x60,3357,7.3,4166.616,12.0,na,,3621.359223,3762.967205,,0,0,double,30,100,60
13180-1,July,30+20/2x30/100x60,3357,7.3,4166.616,12.0,21.32704334,TOTAL,3621.359223,3762.967205,3278.0,208,3503,double,30,100,60
13182-1,July,40x40/144x106,9311,7.0,2777.744,10.0,11.61892529,2455,10011.82796,10172.1409,2455.0,0,0,40,40,144,106
13182-1,July,40x40/144x106,9311,7.0,2930.848,10.0,10.94727533,2610,10011.82796,10172.1409,2610.0,0,0,40,40,144,106
13182-1,July,40x40/144x106,9311,7.0,2843.36,10.0,9.684317146,2568,10011.82796,10172.1409,2568.0,0,0,40,40,144,106
13182-1,July,40x40/144x106,9311,7.0,2734.0,10.0,9.619604974,2471,10011.82796,10172.1409,2471.0,0,0,40,40,144,106
13182-1,July,40x40/144x106,9311,7.0,11285.952,10.0,10.47277181,TOTAL,10011.82796,10172.1409,10104.0,104,10623,40,40,144,106
13184-1,July,40x40/120x90,4750,8.0,3062.08,14.5,17.73565681,2519,5163.043478,5521.806276,2519.0,0,0,40,40,120,90
13184-1,July,40x40/120x90,4750,8.0,3062.08,14.5,18.09488975,2508,5163.043478,5521.806276,2508.0,0,0,40,40,120,90
13184-1,July,40x40/120x90,4750,8.0,6124.16,14.5,17.91527328,TOTAL,5163.043478,5521.806276,5027.0,11,5281,40,40,120,90
13184-2,July,40x40/120x90,2800,8.0,1820.844,14.5,13.99592716,1566,3043.478261,3254.959489,1566.0,0,0,40,40,120,90
13184-2,July,40x40/120x90,2800,8.0,1749.76,14.5,19.07461595,1416,3043.478261,3254.959489,1416.0,0,0,40,40,120,90
13184-2,July,40x40/120x90,2800,8.0,3570.604,14.5,16.48471799,TOTAL,3043.478261,3254.959489,2982.0,0,3056,40,40,120,90
13184-3,July,40x40/120x90,6120,8.0,2624.64,14.5,18.31260668,2144,6652.173913,7114.411454,2144.0,0,0,40,40,120,90
